movieId,tagId,relevance,tag,title_cast,director,runtime,budget,plot_keywords,imdbId,tmdbId,title,genres,year,combine
109576,1,0.0329999999999999,007,Jean-Claude Van Damme|Adam Brody|Rob Huebel|Megan Boone|Kristen Schaal|Dennis Haysbert|Aaron Takahashi|Eric Edelstein|Juan C. Defendini|Zev Glassenberg|Tommy Kavelin|Michael J. Morris|Teeadora Paz|Robert Peters|John Piñero,Jeff Kauffmann,95.0,"$3,500,000",tropical island|female frontal nudity|stranded|rescue,2193265,205724.0,Welcome to the Jungle (2013),Comedy,2013,Jeff Kauffmann Comedy tropical island female frontal nudity stranded rescue
109578,1,0.03875,007,Liam Neeson|Julianne Moore|Scoot McNairy|Michelle Dockery|Nate Parker|Corey Stoll|Lupita Nyong'o|Omar Metwally|Jason Butler Harner|Linus Roache|Shea Whigham|Anson Mount|Quinn McColgan|Corey Hawkins|Frank Deal,John W. Richardson,106.0,"$50,000,000",die hard scenario|passenger|mind game|deception,2024469,225574.0,Non-Stop (2014),Action|Mystery|Thriller,2014,John W. Richardson Action Mystery Thriller die hard scenario passenger mind game deception
109596,1,0.0197499999999999,007,Tacho González|Álvaro Guevara|Mabel Rivera|Raúl Dans|Montse Davila|Charo Díaz|Isabel Vallejo|Carolina Vázquez|Xermana Carballido|Paco M. Barreiro|Ana Maciñeiras|Charo Pena|Xabier Perdiz|Antonio Rey|Miguel López Varela,Rosanna Cecchini,89.0,"EUR2,000,000",friendship|joy ride|rest home|bell tower,1407052,85444.0,Wrinkles (Arrugas) (2011),Animation|Drama,2011,Rosanna Cecchini Animation Drama friendship joy ride rest home bell tower
109607,1,0.014,007,Iain De Caestecker|Alice Englert|Allen Leech,Jeremy Lovering,85.0,,backwoods|beating|blood|broken wrist,2165859,159095.0,In Fear (2013),Thriller,2013,Jeremy Lovering Thriller backwoods beating blood broken wrist
109627,1,0.04475,007,Aaron Pedersen|Hugo Weaving|Ryan Kwanten|Jack Thompson|Tony Barry|Robert Mammone|Tasma Walton|Damian Walshe-Howling|David Field|Bruce Spence|Jack Charles|Tricia Whitton|Siobhan Binge|Daniel Roberts|Samara Weaving,Ivan Sen,121.0,"AUD3,000,000",dusk til dawn motel|personalized necklace|sheep ranch|drainage pipe,2236054,199818.0,Mystery Road (2013),Mystery|Thriller,2013,Ivan Sen Mystery Thriller dusk til dawn motel personalized necklace sheep ranch drainage pipe
109629,1,0.03475,007,Guy Pearce|Felicity Jones|Amy Ryan|Mackenzie Davis|Matthew Daddario|Ben Shenkman|Alexandra Wentworth|Nathaniel Peart|Hugo Becker|Shannon Garland|Elise Eberle|Nicole Patrick|Brock Harris|Brendan Dooling|Annie Q.,Drake Doremus,98.0,,teacher student relationship|foreign exchange student|music teacher|husband wife relationship,1999987,158907.0,Breathe In (2013),Drama|Romance,2013,Drake Doremus Drama Romance teacher student relationship foreign exchange student music teacher husband wife relationship
109633,1,0.03875,007,Miyu Irino|Kana Hanazawa|Fumi Hirano|Gou Maeda|Takeshi Maeda|Yuka Terasaki|Takanori Hoshino|Suguru Inoue|Megumi Han|Mikako Komatsu|Yuki Hayashi|Wataru Sekine|Risa Mizuno|Hiroshi Shimozaki|Kuniko Ishijima,Makoto Shinkai,46.0,,rain|anime|literature teacher|rainy season,2591814,198375.0,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance,2013,Makoto Shinkai Animation Romance rain anime literature teacher rainy season
109673,1,0.0549999999999999,007,Sullivan Stapleton|Eva Green|Lena Headey|Hans Matheson|Callan Mulvey|David Wenham|Rodrigo Santoro|Jack O'Connell|Andrew Tiernan|Igal Naor|Andrew Pleavin|Peter Mensah|Ben Turner|Ashraf Barhom|Christopher Sciueref,Zack Snyder,102.0,"$110,000,000",greek|army|navy|antiquity,1253863,53182.0,300: Rise of an Empire (2014),Action|Drama|War|IMAX,2014,Zack Snyder Action Drama War IMAX greek army navy antiquity
109687,1,0.0344999999999999,007,David Kaplan|Fabiola Gianotti|Sherwood Boehlert|Joel Hefley|Savas Dimopoulos|Nima Arkani-Hamed|Monica Dunford|Martin Aleksa|Lyn Evans|Mike Lamont|Peter Jenni|Riccardo Barbieri|Peter Higgs|Rolf-Dieter Heuer|Asmina Arvanitaki,David Kaplan,99.0,,ends with biographical notes|physicist|125 gev|cave drawing,1385956,202141.0,Particle Fever (2013),Documentary,2013,David Kaplan Documentary ends with biographical notes physicist 125 gev cave drawing
109720,1,0.0185,007,Najarra Townsend|Caroline Williams|Alice Macdonald|Matt Mercer|Katie Stegeman|Charley Koontz|Simon Barrett|Ruben Pla|E-Kan Soong|Dave Holmes|Kaela Crawford|Andre Boyer|Celia Finkelstein|Laura Baggett|Chris Candy,Eric England,84.0,,lesbian kiss|zombie|lesbian|rape,2281159,204349.0,Contracted (2013),Drama|Horror|Thriller,2013,Eric England Drama Horror Thriller lesbian kiss zombie lesbian rape
109723,1,0.0389999999999999,007,John Cusack|Rebecca Da Costa|Robert De Niro|Crispin Glover|Dominic Purcell|Martin Klebba|Sticky Fingaz|David Shumbris|Chazz Menendez|Ian Mclaughlin|Theodus Crane|Mike Mayhall|Danny Cosmo|John Wilmot|J. Todd Anderson,David Grovic,108.0,,motel|assault rifle|bagman|violence against women,2212008,242076.0,"Bag Man, The (2014)",Crime|Drama|Thriller,2014,David Grovic Crime Drama Thriller motel assault rifle bagman violence against women
109740,1,0.0369999999999999,007,Jenny Slate|Paul Briganti|Gaby Hoffmann|Stephen Singer|Richard Kind|Polly Draper|Gabe Liedman|Jake Lacy|Cindy Cheung|Ernest Mingione|Cyrus McQueen|David Cross|Maciek Jasik|Jennifer Kim|Suzanne Lenz,Gillian Robespierre,84.0,,abortion|pregnancy|f rated|divorced parents,2910274,248774.0,Obvious Child (2014),Comedy|Romance,2014,Gillian Robespierre Comedy Romance abortion pregnancy f rated divorced parents
109742,1,0.0349999999999999,007,Pat Healy|Sara Paxton|Ethan Embry|David Koechner|Amanda Fuller|Laura Covelli|Todd Farmer|Elissa Dowling|Eric Neil Gutierrez|Ruben Pla|Claudia Salinas|Brighton Sharbino|Eli McLaughlin|Butch,David Chirchirillo,88.0,"$200,000",extramarital affair|adultery|unfaithfulness|sex,2389182,175291.0,Cheap Thrills (2013),Comedy|Thriller,2013,David Chirchirillo Comedy Thriller extramarital affair adultery unfaithfulness sex
109769,1,0.04875,007,Nikolaj Lie Kaas|Per Scheel Krüger|Troels Lyby|Øyvind B. Fabricius Holm|Søren Pilmark|Divya Das|Anne Bærskog Hauger|Fares Fares|Sonja Richter|Rasmus Botoft|Patricia Schumann|Marie Mondrup|Mikkel Boe Følsgaard|Kenneth Carmohn|Michael Brostrup,Jussi Adler-Olsen,96.0,"EUR5,000,000",missing person|copenhagen denmark|hyperbaric chamber|walking in on sex,2438644,196024.0,"Keeper of Lost Causes, The (Kvinden i buret) (2013)",Crime|Mystery|Thriller,2013,Jussi Adler-Olsen Crime Mystery Thriller missing person copenhagen denmark hyperbaric chamber walking in on sex
109781,1,0.0469999999999999,007,Bo-Young Park|Joong-Ki Song|Yeong-ran Lee|Young-nam Jang|Yeon-Seok Yoo|Hyang-gi Kim|Sung-mok Yoo|Dong-soo Seo|Woo Jung|Jung-Hee Nam|Bon-im Goo|Do-Kyu Ahn|Bi Shin|Joon-hyuk Lee|Yeong-Seok Oh,Sung-hee Jo,122.0,,obedience training|trouble breathing|telephone call|race,2315152,128246.0,"Werewolf Boy, A (Neuk-dae-so-nyeon) (2012)",Drama|Fantasy|Romance,2012,Sung-hee Jo Drama Fantasy Romance obedience training trouble breathing telephone call race
109802,1,0.0172499999999999,007,Wagner Moura|Alinne Moraes|Maria Luísa Mendonça|Fernando Ceylão|Gabriel Braga Nunes|Daniel Uemura|José Steimberg|Malu Rodrigues|Gregório Duvivier|Bruno Gradim|Rodolfo Bottino|Paulo Roque|Arley Veloso|Raul Barretto|Jean Pierre Noher,Cláudio Torres,,,scientist|brazil|time travel|brazilian science fiction,2027178,73624.0,"Man from the Future, The (O Homem do Futuro) (2011)",Comedy|Fantasy|Sci-Fi,2011,Cláudio Torres Comedy Fantasy Sci-Fi scientist brazil time travel brazilian science fiction
109846,1,0.03375,007,Ty Burrell|Max Charles|Lauri Fraser|Guillaume Aretos|Pat Musick|Ariel Winter|Karan Brar|Joshua Rush|Stephen Tobolowsky|Allison Janney|Dennis Haysbert|Stephen Colbert|Leslie Mann|Zach Callison|Steve Valentine,Jay Ward,92.0,"$145,000,000",inventor|time travel|talking dog|father son relationship,864835,82703.0,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,2014,Jay Ward Adventure Animation Comedy inventor time travel talking dog father son relationship
109848,1,0.0197499999999999,007,Scarlett Johansson|Jeremy McWilliams|Lynsey Taylor Mackay|Dougie McConnell|Kevin McAlinden|D. Meade|Andrew Gorman|Joe Szula|Krystof Hádek|Roy Armstrong|Alison Chand|Ben Mills|Oscar Mills|Lee Fanning|Paul Brannigan,Walter Campbell,108.0,"$13,300,000",female nudity|desire|alien|scotland,1441395,97370.0,Under the Skin (2013),Horror|Sci-Fi|Thriller,2013,Walter Campbell Horror Sci-Fi Thriller female nudity desire alien scotland
109850,1,0.0359999999999999,007,Aaron Paul|Dominic Cooper|Imogen Poots|Kid Cudi|Rami Malek|Ramon Rodriguez|Harrison Gilbertson|Dakota Johnson|Stevie Ray Dallimore|Michael Keaton|Alan Pflueger|Brian L. Keaulana|Logan Holladay|Carmela Zumbado|Jalil Jay Lynch,George Gatins,132.0,"$66,000,000",public nudity|illegal street racing|street racing|death of friend,2369135,136797.0,Need for Speed (2014),Action|Crime|Drama|IMAX,2014,George Gatins Action Crime Drama IMAX public nudity illegal street racing street racing death of friend
109853,1,0.03525,007,Evan Rachel Wood|Scott Speedman|Treat Williams|Kate Burton|J.K. Simmons|J. Omar Castro|David Jensen|Jaqueline Fleming|Ashleigh Borman|Ricky Wayne|Thomas Francis Murphy|Julie Ann Doan|Tony Fennelly|Ian Nelson|Andrea Moore,Stephen Zotnowski,90.0,"$6,000,000",barefoot|naivety|psychiatric hospital|boyfriend girlfriend relationship,2355495,242042.0,Barefoot (2014),Comedy|Drama|Romance,2014,Stephen Zotnowski Comedy Drama Romance barefoot naivety psychiatric hospital boyfriend girlfriend relationship
109864,1,0.0529999999999999,007,Kristen Bell|Jason Dohring|Enrico Colantoni|Chris Lowell|Percy Daggs III|Tina Majorino|Krysten Ritter|Martin Starr|Gaby Hoffmann|Andrea Estella|Jerry O'Connell|Francis Capra|Ryan Hansen|Brandon Hillock|Maury Sterling,Rob Thomas,107.0,"$6,000,000",california|based on television series|sequel|private detective,2771372,177494.0,Veronica Mars (2014),Comedy|Crime|Drama,2014,Rob Thomas Comedy Crime Drama california based on television series sequel private detective
109895,1,0.0275,007,Jason Bateman|Kathryn Hahn|Rohan Chand|Philip Baker Hall|Allison Janney|Ben Falcone|Steve Witting|Beth Grant|Gwen Parden|Anjul Nigam|Allan Miller|Bob Stephenson|Patricia Belcher|Matthew Zhang|Madison Hu,Andrew Dodge,89.0,"$10,000,000",spelling bee|forty something|high school dropout|spelling,2170299,209403.0,Bad Words (2013),Comedy,2013,Andrew Dodge Comedy spelling bee forty something high school dropout spelling
109941,1,0.03225,007,Antonio Banderas|Gilles Marini|Charlotte Newhouse|Chris Miller|Walt Dohrn|Bret Marnell|Miles Bakshi|Nina Zoe Bakshi|Guillaume Aretos,Tom Wheeler,13.0,,ruby|kitten|puss in boots|cgi animation,2268617,83201.0,Puss in Boots: The Three Diablos (2012),Animation|Comedy,2012,Tom Wheeler Animation Comedy ruby kitten puss in boots cgi animation
109968,1,0.0265,007,Jun Kunimura|Fumi Nikaidô|Shin'ichi Tsutsumi|Hiroki Hasegawa|Gen Hoshino|Tomochika|Itsuji Itao|Hiroyuki Onoue|Tak Sakaguchi|Tetsu Watanabe|Tasuku Nagaoka|Akihiro Kitamura|Megumi Kagurazaka|Motoki Fukami|Tarô Suwa,Sion Sono,129.0,,yakuza|katana sword|nunchaku|japan,2409302,134350.0,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama,2013,Sion Sono Action Drama yakuza katana sword nunchaku japan
109971,1,0.0187499999999999,007,Clara Lago|Dani Rovira|Carmen Machi|Karra Elejalde|Alberto López|Alfonso Sánchez|Aitor Mazo|Abel Mora|Aitziber Garmendia|Miriam Cabeza|Iñaki Beraetxe|Egoitz Lasa|Lander Otaola|Mikel Roman|Santi Ugalde,Borja Cobeaga,98.0,"EUR3,000,000",wedding|charade|father daughter relationship|spain,2955316,236737.0,Ocho apellidos vascos (2014),Comedy,2014,Borja Cobeaga Comedy wedding charade father daughter relationship spain
110102,1,0.0605,007,Chris Evans|Samuel L. Jackson|Scarlett Johansson|Robert Redford|Sebastian Stan|Anthony Mackie|Cobie Smulders|Frank Grillo|Maximiliano Hernández|Emily VanCamp|Hayley Atwell|Toby Jones|Stan Lee|Callan Mulvey|Jenny Agutter,Joe Russo,136.0,"$170,000,000",conspiracy|assassin|world domination|bionic arm,1843866,100402.0,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,2014,Joe Russo Action Adventure Sci-Fi IMAX conspiracy assassin world domination bionic arm
110110,1,0.0212499999999999,007,Jack O'Connell|Gilly Gilchrist|Frederick Schmidt|Edna Caskey|Darren Hart|Raphael Sowole|Duncan Airlie James|Anthony Welsh|David Ajala|Jerome Bailey|Basil Abdul-Latif|Ben Mendelsohn|Matt Faris|Aisha Bywaters|Sam Spruell,Jonathan Asser,106.0,,male frontal nudity|prison|male nudity|therapist,2567712,209276.0,Starred Up (2013),Drama,2013,Jonathan Asser Drama male frontal nudity prison male nudity therapist
110127,1,0.03375,007,Russell Crowe|Jennifer Connelly|Ray Winstone|Anthony Hopkins|Emma Watson|Logan Lerman|Douglas Booth|Nick Nolte|Mark Margolis|Kevin Durand|Leo McHugh Carroll|Marton Csokas|Finn Wittrock|Madison Davenport|Gavin Casalegno,Darren Aronofsky,138.0,"$125,000,000",water|wrath of god|based on biblical story|ark,1959490,86834.0,Noah (2014),Adventure|Drama|IMAX,2014,Darren Aronofsky Adventure Drama IMAX water wrath of god based on biblical story ark
110130,1,0.0305,007,Will Arnett|Brendan Fraser|Liam Neeson|Katherine Heigl|Stephen Lang|Maya Rudolph|Jeff Dunham|Gabriel Iglesias|Sarah Gadon|James Rankin|Scott Yaphe|Joe Pingue|Annick Obonsawin|Julie Lemieux|Rob Tinkler,Peter Lepeniotis,85.0,"$42,000,000",raccoon|squirrel|bank robbery|heist,1821658,227783.0,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,2014,Peter Lepeniotis Adventure Animation Children Comedy raccoon squirrel bank robbery heist
110194,1,0.018,007,Matt Berninger|Aaron Dessner|Bryce Dessner|Bryan Devendorf|Scott Devendorf|Brandon Reid|Carin Besser|Isla Berninger|Nancy Berninger|Paul Berninger|Barack Obama|Dawn Barger|Tom Berninger|Annie Clark|Ira Kaplan,Tom Berninger,,,heavy metal|singer|indie rock|rock band,2737310,173455.0,Mistaken for Strangers (2013),Comedy|Documentary,2013,Tom Berninger Comedy Documentary heavy metal singer indie rock rock band
110295,1,0.031,007,Kellan Lutz|Gaia Weiss|Scott Adkins|Roxanne McKee|Liam Garrigan|Liam McIntyre|Rade Serbedzija|Johnathon Schaech|Luke Newberry|Kenneth Cranham|Mariah Gale|Sarai Givaty|Dimiter Doichinov|Nikolai Sotirov|Radoslav Parvanov,Sean Hood,,"$70,000,000",ancient greece|hercules character|greece|1200 b.c.,1043726,188207.0,"Legend of Hercules, The (2014)",Action|Adventure,2014,Sean Hood Action Adventure ancient greece hercules character greece 1200 b.c.
110297,1,0.059,007,Ricky Gervais|Ty Burrell|Tina Fey|Steve Whitmire|Eric Jacobson|Dave Goelz|Bill Barretta|David Rudman|Matt Vogel|Peter Linz|Tony Bennett|Hugh Bonneville|William Brand|Andrés Cantor|Jemaine Clement,Kermit the Frog,107.0,"$50,000,000",prison break|puppet|gulag|europe,2281587,145220.0,Muppets Most Wanted (2014),Adventure|Comedy|Crime,2014,Kermit the Frog Adventure Comedy Crime prison break puppet gulag europe
110322,1,0.0225,007,Jude Law|Luca Zoo Franzoni|Richard Graham|George Sweeney|Mark Wingett|David Baukham|Nick Raggett|Simeon Moore|Richard E. Grant|Glenn Hirst|Kaitana Taylor|Colette Morrow|Jeanie Gold|Brenda Palmer|Philippe Pierrard,Richard Shepard,93.0,,male frontal nudity|hairy chested male|sex scene|male nudity,2402105,192134.0,Dom Hemingway (2014),Comedy|Crime|Drama,2014,Richard Shepard Comedy Crime Drama male frontal nudity hairy chested male sex scene male nudity
110328,1,0.04225,007,Julia Garner|Liam Aiken|Billy Zane|Cynthia Watros|Rachel Pirard|Scott Chamberlain|Vincent J. DiGiorgio|Darvez Ballen|Rory Culkin|John Patrick Amedori|Thomas Owens|Johnny Keating|Cassidy Gard|Paola Baldion|Michael Goldman,Rebecca Thomas,96.0,,cassette tape|utah|religious fundamentalism|belief in miracles,2139843,89237.0,Electrick Children (2012),Drama,2012,Rebecca Thomas Drama cassette tape utah religious fundamentalism belief in miracles
110387,1,0.0165,007,Donald Rumsfeld|Errol Morris,Errol Morris,103.0,,secretary of defense|war on terror|pearl harbor|memo,2390962,209799.0,"Unknown Known, The (2013)",Documentary,2013,Errol Morris Documentary secretary of defense war on terror pearl harbor memo
110407,1,0.04825,007,Toby Stephens|Caity Lotz|Denis Lawson|Sam Hazeldine|Pooneh Hajimohammadi|John-Paul Macleod|Helen Griffin|Siwan Morris|Nicola Reynolds|Jade Croot|Jonathan Byrne|Alan Low|Sule Rimi|Joshua Higgott|Giles Thomas,Caradog W. James,91.0,"$1,000,000",android|artificial intelligence|soldier|military training,2317225,174675.0,"Machine, The (2013)",Sci-Fi|Thriller,2013,Caradog W. James Sci-Fi Thriller android artificial intelligence soldier military training
110426,1,0.03875,007,Gina Carano|Cam Gigandet|Ismael Cruz Cordova|Danny Trejo|Luis Guzmán|Amaury Nolasco|Stephen Lang|Treat Williams|Yvette Yates Redick|Eloise Mumford|Hannah Cowley|Paloma Louvat|Oscar H. Guerrero|Cristian Miranda Velez|Blas Sien Diaz,James Robert Johnston,108.0,"$10,000,000",woman fights a man|hand to hand combat|mixed martial arts|martial arts,2101570,256474.0,In the Blood (2014),Action|Crime|Thriller,2014,James Robert Johnston Action Crime Thriller woman fights a man hand to hand combat mixed martial arts martial arts
110453,1,0.0584999999999999,007,Chris Berman|Dave Donaldson|Patrick St. Esprit|Chi McBride|Mel Kiper|Jon Gruden|Kevin Costner|Deion Sanders|Mike Mayock|Jennifer Garner|Anthony Rizzo|Aaron Goldhammer|Chadwick Boseman|Jordan Harris|Zachary Littlejohn,Scott Rothman,110.0,"$25,000,000",national football league|smartphone|chevrolet|chevrolet camaro,2223990,200505.0,Draft Day (2014),Drama,2014,Scott Rothman Drama national football league smartphone chevrolet chevrolet camaro
110461,1,0.03225,007,Mira Barkhammar|Mira Grosin|Liv LeMoyne|Johan Liljemark|Mattias Wiberg|Jonatan Salomonsson|Alvin Strollo|Anna Rydgren|Peter Eriksson|Charlie Falk|Lena Carlsson|David Dencik|Emrik Ekholm|Ann-Sofie Rase|Lily Moodysson,Lukas Moodysson,102.0,,1980s|teenage girl|year 1982|based on graphic novel,2364975,191294.0,We Are the Best! (Vi är bäst!) (2013),Children|Comedy|Drama,2013,Lukas Moodysson Children Comedy Drama 1980s teenage girl year 1982 based on graphic novel
110501,1,0.03125,007,Iko Uwais|Arifin Putra|Tio Pakusadewo|Oka Antara|Alex Abbad|Cecep Arif Rahman|Julie Estelle|Very Tri Yulisman|Ryûhei Matsuda|Ken'ichi Endô|Kazuki Kitamura|Yayan Ruhian|Cok Simbara|Roy Marten|Epy Kusnandar,Gareth Evans,150.0,"$4,500,000",prison|jakarta indonesia|kitchen fight|police,2265171,180299.0,The Raid 2: Berandal (2014),Action|Crime|Thriller,2014,Gareth Evans Action Crime Thriller prison jakarta indonesia kitchen fight police
110503,1,0.0305,007,Jake Macapagal|John Arcilla|Althea Vega|Erin Panlilio|Iasha Aceio|Mailes Kanapi|JM Rodriguez|Ana Abad Santos|Moises Magisa|Reuben Uy|Mario Visto|Daniel Magisa|Ray Aragon|Jervie Cajarop|Jhay Castillo,Sean Ellis,115.0,"GBP250,000",philippines|armored truck|squalor|security guard,1845838,158091.0,Metro Manila (2013),Action|Crime|Drama,2013,Sean Ellis Action Crime Drama philippines armored truck squalor security guard
110553,1,0.061,007,Andrew Garfield|Emma Stone|Jamie Foxx|Dane DeHaan|Colm Feore|Felicity Jones|Paul Giamatti|Sally Field|Embeth Davidtz|Campbell Scott|Marton Csokas|Louis Cancelmi|Max Charles|B.J. Novak|Sarah Gadon,Alex Kurtzman,142.0,"$200,000,000",returning character killed off|secret identity|aunt niece relationship|times square,1872181,102382.0,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,2014,Alex Kurtzman Action Sci-Fi IMAX returning character killed off secret identity aunt niece relationship times square
110586,1,0.0207499999999999,007,Brendan Gleeson|Chris O'Dowd|Kelly Reilly|Aidan Gillen|Dylan Moran|Isaach De Bankolé|M. Emmet Walsh|Marie-Josée Croze|Domhnall Gleeson|David Wilmot|Pat Shortt|Gary Lydon|Killian Scott|Orla O'Rourke|Owen Sharpe,John Michael McDonagh,102.0,,priest|death threat|confessional|catholic church,2234003,157832.0,Calvary (2014),Comedy|Drama,2014,John Michael McDonagh Comedy Drama priest death threat confessional catholic church
